cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,dem_incumbent,rep_incumbent,core_index_margin,core_index_offices,baseline_allocation_method,core_index_complete,statewide_index_margin,raw_overperformance,historical_extension,model_eligible,nonwhite_share,white_college_share,log_spending_ratio_d_to_r,finance_complete,log_fundraising_ratio_d_to_r,ftm_finance_complete,pres_2012_dem_votes,pres_2012_rep_votes,pres_2012_two_party_votes,pres_2012_dem_margin,pres_2012_fallback_share,pres_2012_source_complete,pres_2016_dem_votes,pres_2016_rep_votes,pres_2016_two_party_votes,pres_2016_dem_margin,pres_2016_fallback_share,pres_2016_source_complete,pres_swing_2012_2016,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_two_party_votes,pres_2020_dem_margin,pres_2020_fallback_share,pres_2020_source_complete,pres_swing_2016_2020,college_share,demographics_method,pres_1992_dem_margin,pres_1992_fallback_share,pres_1992_source_complete,college_share_extended,log_resource_ratio_d_to_r,prior_presidential_year,prior_pres_dem_margin,prior_pres_fallback_share,prior_pres_source_complete,readiness_status,census_vintage,abs_raw_overperformance
1998,house,26,8522.0,3337.0,11859.0,43.72206762796189,True,True,True,-3.33289145469605,2,legislative_activity_provisional,True,-3.33289145469605,47.05495908265794,True,False,0.0163509406044869,0.0924985390869787,,True,,False,,,,,,,,,,,,,,,,,,,,,,1990_sf3_tract_area_interpolation_provisional,,,,0.092486198175783,2.568006028876608,1996.0,-18.97834807966716,0.4680229977285102,True,experimental_complete_context,1990,47.05495908265794
1998,house,81,10313.0,3723.0,14036.0,46.9506982046167,True,True,True,3.3086648365702187,2,legislative_activity_provisional,True,3.3086648365702187,43.64203336804648,True,False,0.2670514469538179,0.1389322277780621,,True,,False,,,,,,,,,,,,,,,,,,,,,,1990_sf3_tract_area_interpolation_provisional,,,,0.115357218880723,1.8946848509590204,1996.0,-11.359322528836326,0.4407942765367207,True,experimental_complete_context,1990,43.64203336804648
1998,senate,3,28721.0,10265.0,38986.0,47.34007079464424,True,True,True,4.287116869085923,2,legislative_activity_provisional,True,4.287116869085923,43.05295392555831,True,False,0.1445849034678348,0.1249014444530123,,False,,False,,,,,,,,,,,,,,,,,,,,,,1990_sf3_tract_area_interpolation_provisional,,,,0.1184936081073503,,1996.0,6.045460991250958,0.4333174662812256,False,experimental_source_gap,1990,43.05295392555831
1998,house,8,8892.0,3447.0,12339.0,44.12837345003647,True,True,True,3.847308875189525,2,legislative_activity_provisional,True,3.847308875189525,40.281064574846944,True,False,0.1806253194264251,0.1657186974971238,,True,,False,,,,,,,,,,,,,,,,,,,,,,1990_sf3_tract_area_interpolation_provisional,,,,0.1517954500875523,1.3642396108817936,1996.0,,,False,experimental_source_gap,1990,40.281064574846944
1998,house,86,7116.0,4227.0,11343.0,25.469452525786828,True,True,True,-14.70112734536881,2,legislative_activity_provisional,True,-14.70112734536881,40.17057987115564,True,False,0.2074602068682632,0.1229906538193781,,True,,False,,,,,,,,,,,,,,,,,,,,,,1990_sf3_tract_area_interpolation_provisional,,,,0.117178375153806,0.1885512949695362,1996.0,-34.56105137815415,0.330833365058819,True,experimental_complete_context,1990,40.17057987115564
1998,house,17,9192.0,3673.0,12865.0,42.89933929265449,True,True,True,3.055700271293585,2,legislative_activity_provisional,True,3.055700271293585,39.8436390213609,True,False,0.0279939132868289,0.0593673790027331,,True,,False,,,,,,,,,,,,,,,,,,,,,,1990_sf3_tract_area_interpolation_provisional,,,,0.0594004084432883,3.768044273194616,1996.0,-3.214365053288777,0.1873600626499948,True,experimental_complete_context,1990,39.8436390213609
1998,senate,30,31647.0,13985.0,45632.0,38.70529453015428,True,True,True,-0.7360522354215415,2,legislative_activity_provisional,True,-0.7360522354215415,39.441346765575815,True,False,0.2858271154687423,0.1404685747318601,,False,,False,,,,,,,,,,,,,,,,,,,,,,1990_sf3_tract_area_interpolation_provisional,,,,0.1192212191811296,,1996.0,-14.862280380879556,0.2814912162629412,True,experimental_complete_context,1990,39.441346765575815
1998,senate,9,24770.0,13441.0,38211.0,29.64853052785847,True,True,True,-6.913458600634157,2,legislative_activity_provisional,True,-6.913458600634157,36.56198912849263,True,False,0.0223056419541183,0.0959008456505409,,True,,False,,,,,,,,,,,,,,,,,,,,,,1990_sf3_tract_area_interpolation_provisional,,,,0.0953958403977138,1.8641929223398792,1996.0,-21.461612889569853,0.2955575359321539,True,experimental_complete_context,1990,36.56198912849263
1998,house,31,9290.0,5283.0,14573.0,27.496054347080214,True,True,True,-8.048083610797779,2,legislative_activity_provisional,True,-8.048083610797779,35.54413795787799,True,False,0.2509188899427907,0.1195078508114672,,True,,False,,,,,,,,,,,,,,,,,,,,,,1990_sf3_tract_area_interpolation_provisional,,,,0.1013518767211841,-1.4492352180477552,1996.0,-23.85353452066255,0.2396417459186103,True,experimental_complete_context,1990,35.54413795787799
1998,house,25,8552.0,4112.0,12664.0,35.06001263423879,True,True,True,0.1672989472686525,2,legislative_activity_provisional,True,0.1672989472686525,34.89271368697013,True,False,0.0249765464658198,0.1218355178198863,,True,,False,,,,,,,,,,,,,,,,,,,,,,1990_sf3_tract_area_interpolation_provisional,,,,0.1208317734837263,1.315133207976034,1996.0,-17.189822074426697,0.4180565454977429,True,experimental_complete_context,1990,34.89271368697013
